"","wavelandCount","wavedashCount","airDodgeCount","neutralWinRatioCount","dashDanceCount","openingsPerKillRatio","rollCount","counterHitRatio","spotDodgeCount","damagePerOpeningRatio","killCount","conversionCount","opponentId","stageId","totalDamage","characterId","inputsPerMinuteRatio"
"1323",6,62,3,12,29,9.666666667,7,0.666666667,7,16.54517207,3,29,9,2,479.8099899,14,294.8016324
"1324",1,4,0,6,18,6.5,4,0.6,2,19.27000016,2,13,2,31,250.5100021,15,304.3505091
"1325",0,12,5,6,16,12,2,0.461538462,2,19.95166429,1,12,20,31,239.4199715,14,341.804683
"1326",1,33,2,5,26,5,3,0.555555556,1,17.66944351,2,10,20,32,176.6944351,14,314.1098901
"1327",8,39,3,7,31,6.333333333,4,0.6,2,24.93894838,3,19,9,31,473.8400192,2,429.6486888
"1328",4,22,1,8,27,4,3,0.444444444,4,30.53187656,4,16,9,3,488.510025,2,387.2700871
"1329",8,26,0,4,23,3,3,0.7,2,24.67332649,4,12,20,31,296.0799179,14,352.9714654
"1330",1,27,1,12,32,3.75,6,0.375,2,28.31900152,4,15,9,32,424.7850227,2,429.7773528
"1331",3,16,0,8,11,15,0,0.538461538,0,19.35599976,1,15,12,31,290.3399963,19,328.3588922
"1332",12,44,9,15,15,6.666666667,4,0.384615385,13,20.33650093,3,20,9,8,406.7300186,19,294.935338
"1333",3,33,1,12,35,10.5,2,0.538461538,1,15.58171445,2,21,12,2,327.2160034,19,361.1474104
"1334",3,13,2,11,54,4.25,10,0.5,3,20.65365197,4,17,2,31,351.1120834,0,414.5104334
"1335",8,51,7,18,21,9,8,0.529411765,11,15.70407387,3,27,9,31,424.0099945,19,308.2281553
"1336",3,22,5,12,125,8.5,27,0.555555556,0,15.67470595,2,17,14,32,266.4700012,0,404.6398943
"1337",4,12,6,13,73,8,16,0.333333333,1,15.33312559,2,16,14,31,245.3300095,0,400.6907866
"1338",18,12,4,10,11,6.333333333,0,0.642857143,8,11.69681027,3,19,2,31,222.2393951,20,452.4914595
"1339",6,8,3,4,31,3.5,0,0.3,0,32.96792875,2,7,9,8,230.7755013,0,429.8297123
"1340",10,17,5,9,36,4,5,0.461538462,0,24.50312567,4,16,1,31,392.0500107,0,444.6439758
"1341",17,26,5,6,16,3.5,9,0.466666667,6,20.96357182,4,14,9,28,293.4900055,19,426.5007321
"1342",13,14,3,6,14,2.666666667,2,0.5,1,25.39769554,3,8,20,8,203.1815643,2,433.0498177
"1343",41,62,3,16,40,4.75,5,0.5,7,12.64053987,4,19,14,31,240.1702576,2,553.2656664
"1344",1,15,1,5,4,7,3,0.25,4,16.97285727,1,7,14,32,118.8100009,19,380.7692308
"1345",19,13,4,8,7,2.5,4,0.222222222,1,17.64199982,4,10,20,31,176.4199982,20,457.5073602
"1346",4,30,3,6,19,3.75,2,0.727272727,4,28.47133636,4,15,2,32,427.0700455,20,457.5618698
"1347",3,6,1,2,13,8,1,0.555555556,1,22.45375061,1,8,19,8,179.6300049,0,368.91379
"1348",3,25,0,6,19,2.75,3,0.454545455,0,33.00090859,4,11,18,32,363.0099945,19,367.2544081
"1349",0,13,0,2,3,NA,1,NA,0,12.36499977,0,2,14,32,24.72999954,19,403.3057851
"1350",32,25,4,14,72,4.75,2,0.363636364,0,26.74368407,4,19,15,31,508.1299973,0,485.4800937
"1351",12,15,5,5,23,8,7,0.6,2,19.35253334,1,8,20,31,154.8202667,2,471.947423
"1352",31,45,4,18,40,4.75,1,0.142857143,4,15.06260641,4,19,14,31,286.1895218,2,525.9142745
"1353",15,14,5,10,7,4,3,0.5,0,17.58312464,4,16,20,28,281.3299942,15,421.1164541
"1354",9,29,2,9,20,4,3,0.5,0,24.88938594,4,16,2,3,398.230175,15,409.2165899
"1355",24,24,5,12,16,8.333333333,6,0.5,11,18.41359985,3,25,2,8,460.3399963,20,450.0758214
"1356",17,31,1,12,78,4.75,3,0.5,0,22.2273684,4,19,12,28,422.3199997,0,459.252778
"1357",18,19,0,15,86,6,7,0.375,1,22.13791625,4,24,12,28,531.3099899,0,467.8617157
"1358",3,13,3,8,11,4.5,0,0.5625,1,18.44083786,4,18,9,31,331.9350815,19,315.0704961
"1359",7,10,2,11,8,4.75,4,0.466666667,1,25.49947357,4,19,9,28,484.4899979,19,308.1564638
"1360",4,15,1,12,31,7.333333333,7,0.555555556,2,20.77909157,3,22,9,32,457.1400146,19,299.9575251
"1361",1,28,3,13,13,6.666666667,10,0.538461538,4,22.18200111,3,20,9,3,443.6400223,19,282.8838174
"1362",0,12,0,11,6,6,4,0.5,2,20.78166686,3,18,9,32,374.0700035,19,296.1200207
"1363",9,13,3,10,15,5.25,6,0.55,1,23.90723819,4,21,2,8,502.052002,12,394.8069696
"1364",0,3,0,3,2,0.75,0,NA,1,25.52666728,4,3,2,28,76.58000183,12,8.625611746
"1365",6,28,4,8,51,2.5,2,0.333333333,1,30.15100136,4,10,2,28,301.5100136,2,523.099851
"1366",10,6,3,5,4,3,3,0.666666667,3,32.79199409,4,12,2,31,393.5039291,12,401.9091967
"1367",7,38,0,12,70,4.25,5,0.5,3,25.26176542,4,17,2,2,429.4500122,2,489.8996008
"1368",9,66,3,6,4,5.666666667,5,0.625,14,27.41176482,3,17,19,32,466.0000019,7,419.5345039
"1369",29,38,5,6,8,5,5,0.722222222,9,19.2993187,4,20,19,31,385.9863739,7,445.9033613
"1370",5,33,2,9,70,3.25,5,0.571428571,1,21.9453841,4,13,2,2,285.2899933,2,501.9280576
"1371",3,10,1,4,11,9,1,0.416666667,1,25.54222192,1,9,19,31,229.8799973,20,316.1787365
"1372",17,33,1,7,7,6,3,0.647058824,5,18.30499946,3,18,19,28,329.4899902,7,427.3972603
"1373",19,51,1,11,6,4.5,10,0.5,5,25.09333293,4,18,2,2,451.6799927,7,379.5936931
"1374",3,1,1,0,1,0,0,NA,0,NA,4,0,19,8,0,19,163.9175258
"1375",10,62,1,8,9,7.333333333,8,0.65,16,19.40681908,3,22,19,32,426.9500198,7,425.3963344
"1376",0,8,2,1,12,NA,0,0.4,1,30.5,0,3,2,8,91.5,19,268.0716544
"1377",5,5,2,7,8,4.5,1,0.526315789,0,18.42055596,4,18,19,8,331.5700073,19,271.495702
"1378",0,0,0,0,0,0,0,NA,0,NA,2,0,2,8,0,18,135.7377049
"1379",2,8,2,3,86,3.333333333,1,0.777777778,1,15.98800049,3,10,2,8,159.8800049,18,281.9042467
"1380",1,7,5,10,47,8,3,0.5,1,12.03256416,2,16,2,2,192.5210266,21,286.3340564
"1381",10,17,1,5,45,4.666666667,0,0.5,0,17.52037423,3,14,2,31,245.2852392,2,321.9892373
"1382",2,6,1,7,20,13,0,0.545454545,0,15.52538476,1,13,2,28,201.8300018,2,316.5990589
"1383",7,11,2,8,40,9,0,0.473684211,1,19.30722131,2,18,2,3,347.5299835,2,288.363985
"1384",0,11,1,7,14,18,2,0.625,3,10.78111098,1,18,20,2,194.0599976,20,355.3095815
"1385",1,8,0,4,17,12,1,0.571428571,2,13.76881663,1,12,20,32,165.2257996,20,353.2880474
"1386",2,4,2,7,25,NA,2,0.454545455,2,9.427856445,0,14,20,3,131.9899902,20,424.7694991
"1387",0,14,1,8,8,12,0,0.363636364,0,14.11947378,1,12,20,28,169.4336853,20,397.1454059
"1388",1,10,3,9,19,9.5,2,0.642857143,1,10.32631563,2,19,20,8,196.1999969,20,363.7710295
"1389",0,0,0,0,0,NA,0,NA,0,NA,0,0,2,2,0,20,192.8571429
"1390",2,11,3,8,6,9,4,0.555555556,1,16.38777881,2,18,20,31,294.9800186,20,370.4465939
"1391",2,8,3,8,15,14,1,0.5,0,14.47357123,1,14,2,2,202.6299973,3,268.7323944
"1392",4,9,3,5,21,6,1,0.7,0,11.10833391,2,12,20,31,133.3000069,20,409.6804895
"1393",1,5,3,3,3,7,3,0.5,1,17.68857138,1,7,2,3,123.8199997,20,358.5589828
"1394",0,53,4,22,46,7,1,0.285714286,4,16.97392804,4,28,2,32,475.2699852,20,563.3088049
"1395",1,5,0,6,9,NA,1,0.4,0,15.49947262,0,8,2,8,123.9957809,20,337.30146
"1396",11,18,10,19,15,9,12,0.444444444,7,15.47629632,3,27,2,28,417.8600006,20,453.2299315
"1397",10,25,5,5,5,11,0,0.545454545,1,23.14727228,1,11,2,28,254.6199951,19,396.5363555
"1398",11,23,1,10,3,12,2,0.285714286,0,12.95999948,1,12,2,2,155.5199938,19,398.5463984
"1399",20,10,5,9,19,8.5,7,0.5,3,20.0952945,2,17,2,31,341.6200066,20,482.8306022
"1400",7,42,3,13,6,11,3,0.6,0,17.4445454,2,22,2,32,383.7799988,19,410.3863205
"1401",10,24,5,6,3,6,3,0.454545455,0,22.87651285,2,12,2,3,274.5181541,19,381.1662441
"1402",11,28,4,13,8,7,2,0.470588235,2,17.0438098,3,21,2,8,357.9200058,19,409.5032397
"1403",11,42,2,9,16,17,17,0.75,0,10.38323604,1,17,20,31,176.5150127,14,472.5395022
"1404",7,11,1,1,1,7,1,0.75,0,14.88285719,1,7,2,8,104.1800003,19,431.3364055
"1405",2,3,1,8,21,14,15,0.5,2,12.78285708,1,14,20,32,178.9599991,0,373.7683236
"1406",21,129,6,15,52,8.333333333,19,0.555555556,0,19.36799744,3,25,20,3,484.1999359,14,438.7653647
"1407",2,8,1,8,35,5.333333333,13,0.5,0,13.31999993,3,16,20,3,213.1199989,0,332.5242718
"1408",1,2,1,3,21,NA,8,0.5,1,10.06166649,0,6,20,2,60.36999893,0,302.9354207
"1409",3,1,1,8,33,5,12,0.333333333,1,17.56199951,2,10,20,28,175.6199951,0,322.3557692
"1410",14,17,3,11,4,12,0,0.5,2,14.71916612,2,24,2,31,353.2599869,19,396.5456468
"1411",3,6,1,4,21,7,17,0.666666667,2,14.32071441,2,14,20,28,200.4900017,0,323.1831634
"1412",9,18,2,9,12,3.5,0,0.555555556,1,29.76999991,4,14,0,3,416.7799988,9,333.3500627
"1413",6,23,5,8,48,7.5,17,0.7,0,14.60666656,2,15,9,8,219.0999985,0,406.3575341
"1414",0,15,0,0,38,2,7,0.6,0,22.5,2,4,9,32,90,0,364.9918963
"1415",1,7,1,3,39,NA,10,0.428571429,1,14.14285714,0,7,9,31,99,0,369.4094869
"1416",2,15,0,7,30,5.5,14,0.4,3,16.80454549,2,11,20,2,184.8500004,0,336.3817097
"1417",5,5,3,2,15,4,12,0.666666667,1,17.98916674,3,12,20,31,215.8700008,0,349.2658685
"1418",1,11,5,1,107,0.5,0,NA,0,12,2,1,9,31,12,15,410.4944501
"1419",3,19,2,8,31,4.75,14,0.578947368,3,16.20368466,4,19,20,3,307.8700085,0,321.3339872
"1420",4,8,0,7,27,4.666666667,4,0.5,3,18.5549999,3,14,9,8,259.7699986,0,375.3418414
"1421",6,32,0,13,45,5.25,1,0.545454545,3,25.16904849,4,21,0,32,528.5500183,9,305.2154569
"1422",50,25,4,4,169,2,0,NA,1,10.55999947,2,4,0,31,42.23999786,2,619.5956454
"1423",2,2,0,13,33,11.5,16,0.588235294,0,14.43173914,2,23,9,31,331.9300003,15,223.0847804
"1424",8,13,1,10,24,3.75,2,0.5,3,16.41135915,4,15,0,8,246.1703873,2,446.7107553
"1425",0,0,1,5,20,NA,6,0.454545455,0,11.59199982,0,10,9,3,115.9199982,15,235.4916067
"1426",11,24,2,9,89,4.25,1,0.625,0,22.84882175,4,17,0,31,388.4299698,2,478.1755356
"1427",3,10,0,6,46,7,10,0.333333333,0,13.90714264,1,7,19,31,97.34999847,0,344.8538151
"1428",12,10,0,9,3,6,3,0.5,1,18.35666635,3,18,14,31,330.4199944,9,338.0384968
"1429",4,5,3,10,2,7,2,0.285714286,0,15.2409014,2,14,14,31,213.3726196,9,258.6407767
"1430",1,8,1,12,44,6.5,12,0.166666667,0,24.2353856,2,13,19,8,315.0600128,0,386.3414634
"1431",9,13,4,12,33,8.666666667,1,0.518518519,1,21.37538499,3,26,20,31,555.7600098,20,365.5432888
"1432",7,16,2,10,14,4.5,3,0.571428571,2,23.16722213,4,18,2,3,417.0099983,20,450.5396272
"1433",6,10,4,10,28,4.75,2,0.388888889,0,30.2084202,4,19,20,8,573.9599838,20,403.2533419
"1434",11,18,2,12,26,5.25,1,0.533333333,0,25.07357098,4,21,20,28,526.5449905,20,427.517843
"1435",22,44,10,21,32,7,2,0.291666667,1,19.68035834,4,28,16,31,551.0500336,9,383.9439907
"1436",24,21,2,12,67,5.25,5,0.529411765,6,24.85827055,4,21,19,31,522.0236816,9,408.447205
"1437",11,27,1,12,57,4.25,2,0.5,4,26.97294213,4,17,0,31,458.5400162,9,432.5738224
"1438",7,29,2,16,89,7.333333333,2,0.384615385,2,22.84056299,3,22,0,28,502.4923859,9,399.6424218
"1439",12,30,4,15,64,5.25,1,0.666666667,1,18.98000045,4,21,0,8,398.5800095,9,442.6129288
"1440",0,1,0,2,6,NA,6,0.571428571,0,14.24824524,0,6,20,31,85.48947144,20,294.5634267
"1441",0,1,1,4,0,15,7,0.578947368,2,12.4681694,1,15,20,28,187.022541,19,261.8807152
"1442",3,10,2,13,26,9,3,0.625,1,13.12777752,2,18,2,32,236.2999954,0,290.3051526
"1443",14,18,4,12,46,4.5,3,0.5,0,27.02055528,4,18,2,31,486.3699951,2,468.4905053
"1444",2,8,1,7,15,13,6,0.6,1,16.41000014,1,13,2,31,213.3300018,0,320.894696
"1445",22,27,6,6,36,2.75,2,0.333333333,1,34.0875688,4,11,15,31,374.9632568,2,537.4440322
"1446",16,25,2,11,83,4.25,14,0.384615385,4,20.35474373,4,17,15,31,346.0306435,2,511.5036432
"1447",17,41,3,13,8,5,3,0.272727273,6,25.86349983,4,20,14,31,517.2699966,7,674.0554156
"1448",11,11,4,1,45,0.25,1,NA,0,13,4,1,2,31,13,0,550.7608696
"1449",11,34,0,6,12,4.666666667,2,0.421052632,3,24.17714201,3,14,14,8,338.4799881,7,477.0844837
"1450",12,35,3,12,11,3.75,2,0.2,3,29.97466736,4,15,14,8,449.6200104,7,828.745838
"1451",0,0,1,4,14,12,0,0.727272727,0,10.80833308,1,12,0,31,129.6999969,2,348.9956332
"1452",0,0,0,8,13,15,2,0.4,2,12.24800008,1,15,0,8,183.7200012,2,405.8572647
"1453",3,30,4,15,101,5.5,3,0.368421053,6,20.18454534,4,22,9,3,444.0599976,2,445.7168553
"1454",21,27,5,17,87,6,5,0.411764706,6,22.95333354,4,24,9,28,550.8800049,2,490.8189757
"1455",4,26,3,10,70,5.666666667,8,0.466666667,1,19.32661281,3,17,9,2,328.5524178,2,416.1127096
"1456",20,25,4,15,87,6,15,0.473684211,2,21.40791734,4,24,9,28,513.7900162,2,397.4259974
"1457",7,9,4,12,70,5.25,3,0.411764706,14,19.86238062,4,21,9,2,417.109993,2,498.1278244
"1458",1,20,0,8,25,4.5,6,0.692307692,0,23.64611181,4,18,20,32,425.6300125,20,412.2769064
"1459",1,24,2,20,28,7.5,6,0.391304348,3,17.48833338,4,30,20,32,524.6500015,20,404.1049859
"1460",4,14,2,8,25,8.5,0,0.529411765,2,25.44235229,2,17,0,31,432.519989,9,344.6675177
"1461",1,17,1,5,23,3.75,1,0.588235294,1,24.26933289,4,15,20,8,364.0399933,9,344.585708
"1462",2,36,1,8,37,4.75,2,0.538461538,3,23.94736963,4,19,0,3,455.0000229,9,364.8056124
"1463",11,3,1,8,4,5,2,0.538461538,0,24.66733297,3,15,20,28,370.0099945,12,333.5709195
"1464",7,21,1,12,25,4.25,5,0.357142857,1,22.49529401,4,17,22,2,382.4199982,2,389.4281784
"1465",20,29,2,19,38,6.25,9,0.461538462,3,19.01160004,4,25,22,31,475.2900009,2,411.3479624
"1466",6,18,4,13,20,9,4,0.482758621,6,18.14926416,3,27,9,31,490.0301323,12,340.1780847
"1467",5,12,3,12,62,5.5,2,0.5,1,25.17331106,4,22,9,3,553.8128433,12,320.1106411
"1468",9,8,2,11,13,19,2,0.444444444,0,16.41547514,1,19,9,31,311.8940277,20,397.4466304
"1469",1,12,1,18,50,7,2,0.555555556,2,20.43359511,4,28,9,32,572.1406631,12,329.8472929
"1470",8,2,5,12,7,7,1,0.4,0,18.87380927,3,21,20,28,396.3499947,12,328.8321971
"1471",10,10,2,9,19,5,3,0.454545455,1,21.43720493,3,15,9,8,321.558074,20,421.7828494
"1472",8,16,3,12,37,5.5,14,0.5,1,20.26954477,4,22,9,28,445.929985,0,381.5356902
"1473",6,28,7,16,43,6,9,0.4,1,22.05583318,4,24,12,2,529.3399963,20,437.1981092
"1474",5,22,0,10,35,3.75,5,0.384615385,1,30.26800079,4,15,9,32,454.0200119,20,393.7201655
"1475",16,27,7,25,64,9.75,23,0.47826087,4,17.19743562,4,39,12,28,670.6999893,20,445.073332
"1476",5,27,4,17,53,6.25,12,0.318181818,2,18.65879974,4,25,9,2,466.4699936,20,395.4386781
"1477",3,17,2,13,32,9.5,6,0.375,5,19.9110527,2,19,9,28,378.3100014,20,379.0430042
"1478",10,16,0,14,40,5.5,9,0.5,4,20.47999954,4,22,9,2,450.5599899,20,417.4128327
"1479",9,22,3,13,34,5.25,5,0.5,6,17.20142873,4,21,9,8,361.2300034,20,381.8743563
"1480",0,1,0,0,0,NA,0,NA,0,NA,0,0,2,31,0,20,334.8837209
"1481",5,14,1,3,12,2.5,2,0.636363636,2,25.13800049,4,10,9,28,251.3800049,20,133.820841
"1482",4,33,4,2,19,1,0,0,1,13.5,2,2,2,31,27,20,459.6696857
"1483",15,17,1,12,35,8.333333333,8,0.5,5,18.80799957,3,25,9,31,470.1999893,20,414.5177665
"1484",8,13,5,12,13,5.5,5,0.555555556,7,15.69772755,4,22,2,8,345.3500061,20,369.8704429
"1485",11,17,5,12,22,9.5,7,0.411764706,5,18.05421106,2,19,9,8,343.0300102,20,388.7647622
"1486",31,24,2,18,42,5.75,6,0.307692308,2,22.23782614,4,23,2,31,511.4700012,0,496.4097873
"1487",1,14,4,17,6,12,11,0.368421053,6,16.30500062,2,24,2,31,391.320015,20,380.3155168
"1488",24,44,3,14,68,6.666666667,5,0.5,0,15.7670002,3,20,2,3,315.340004,0,459.1584158
"1489",13,64,8,15,25,6.333333333,13,0.571428571,9,27.70051514,3,19,2,28,526.3097878,14,303.397419
"1490",10,12,3,0,24,0,0,NA,0,NA,1,0,9,31,0,0,604.379562
"1491",20,27,5,15,39,6.25,9,0.470588235,3,20.20119995,4,25,2,3,505.0299988,0,484.6153846
"1492",3,8,3,12,56,4.5,8,0.5,2,18.88495975,4,18,0,3,339.9292755,12,438.757965
"1493",5,8,0,7,36,8.5,5,0.642857143,6,20.58811098,2,17,0,32,349.9978867,12,405.9688766
"1494",7,11,0,6,50,2.75,0,0.555555556,1,33.66409024,4,11,9,31,370.3049927,0,408.2878953
"1495",6,6,5,6,66,4,11,0.642857143,2,24.30937529,4,16,19,2,388.9500046,0,427.8092158
"1496",6,7,0,11,89,4.75,7,0.454545455,0,21.45631569,4,19,19,2,407.6699982,0,434.369287
"1497",3,6,0,5,4,4,2,0.6,0,14.03249931,2,8,2,3,112.2599945,20,395.8321908
"1498",8,4,1,7,37,14,0,0.5,1,11.54428618,1,14,20,31,161.6200066,2,526.064353
"1499",12,2,1,6,4,8,0,0.526315789,3,14.9038479,2,16,20,8,238.4615664,20,561.3606855
"1500",0,7,1,6,18,14,3,0.5,2,15.43142864,1,14,20,32,216.0400009,2,547.7154969
"1501",7,28,0,13,40,4,3,0.333333333,0,31.18625021,4,16,2,32,498.9800034,9,368.6408181
"1502",23,11,2,5,8,3.75,0,0.769230769,0,17.68599854,4,15,2,8,265.289978,9,370.5453957
"1503",0,18,1,11,38,6.333333333,3,0.5,1,25.72210533,3,19,19,28,488.7200012,20,456.3270604
"1504",8,16,2,12,47,7.333333333,1,0.526315789,1,18.5514509,3,22,25,2,408.1319199,9,330.2784563
"1505",7,12,2,10,40,5.75,3,0.55,0,20.3577244,4,23,25,31,468.2276611,9,319.8689733
"1506",13,11,1,6,7,4,0,0.5625,1,23.13249922,4,16,2,31,370.1199875,20,494.8453608
"1507",6,2,3,10,4,3.75,1,0.4,0,23.78333435,4,15,2,3,356.7500153,20,457.3307428
"1508",16,7,6,15,6,5.5,3,0.411764706,2,22.71227368,4,22,25,2,499.6700211,20,414.9035956
"1509",16,15,4,10,38,3.75,0,0.555555556,0,22.28399989,4,15,25,8,334.2599983,2,449.5443807
"1510",3,22,2,9,55,8.5,4,0.470588235,3,18.80235246,2,17,9,3,319.6399918,2,372.5776965
"1511",12,17,4,8,58,2.75,2,0.3,1,24.05272709,4,11,9,8,264.579998,2,440.755136
"1512",20,11,5,12,11,6,1,0.476190476,2,23.29604371,4,24,2,28,559.1050491,20,458.2073266
"1513",8,24,6,19,105,12.5,2,0.4,2,17.37879944,2,25,25,28,434.469986,2,421.7412691
"1514",3,27,0,3,41,4.333333333,1,0.588235294,0,28.60230842,3,13,25,32,371.8300095,9,318.7766714
"1515",4,19,4,12,61,5,1,0.25,0,17.59600042,3,15,25,31,263.9400063,2,437.5070822
"1516",11,14,3,9,23,7.333333333,1,0.571428571,0,19.72772737,3,22,25,31,434.0100021,9,315.8709677
"1517",5,34,3,15,62,4.75,0,0.4,0,26.1092983,4,19,25,2,496.0766678,2,421.6061185
"1518",5,38,3,9,105,6,0,0.470588235,4,16.31999991,3,18,9,32,293.7599983,2,389.5727734
"1519",6,17,3,10,13,5,3,0.45,0,25.92573662,4,20,25,2,518.5147324,9,313.9821147
"1520",2,12,0,9,34,7,1,0.5,1,20.27357221,2,14,25,3,283.8300109,2,405.9970015
"1521",6,31,1,9,33,5,0,0.588235294,0,16.38049965,4,20,19,8,327.609993,9,294.3690096
"1522",15,15,3,14,21,5,2,0.555555556,4,23.32657242,4,20,25,8,466.5314484,9,340.9629045
"1523",6,10,8,8,50,3.25,0,0.454545455,0,21.16769174,4,13,9,28,275.1799927,2,404.6587216
"1524",19,24,1,12,45,7.5,1,0.375,1,23.34133301,2,15,19,31,350.1199951,2,322.9875261
"1525",0,18,4,10,16,7.5,1,0.454545455,1,14.67000046,2,15,2,3,220.0500069,2,319.124487
"1526",1,14,1,11,16,15,3,0.266666667,0,14.3746671,1,15,2,28,215.6200066,9,286.9624886
"1527",0,10,1,13,23,4.75,2,0.428571429,0,24.56090505,4,19,2,32,466.657196,12,358.1213307
"1528",0,11,5,13,7,6.5,3,0.571428571,1,14.31769268,4,26,2,2,372.2600098,19,285.0239617
"1529",1,8,4,8,10,4,0,0.375,1,12.43291664,3,12,2,31,149.1949997,0,361.3654836
"1530",3,2,2,8,4,8.5,0,0.5625,1,12.60705836,2,17,2,2,214.3199921,19,303.7273695
"1531",0,9,0,8,6,7,1,0.375,0,18.87428611,2,14,2,32,264.2400055,12,356.5862709
"1532",12,35,0,14,26,5.5,2,0.777777778,0,19.3427261,4,22,2,31,425.5399742,15,455.3316456
"1533",2,15,2,11,9,5.5,3,0.6,2,16.9498187,4,22,2,8,372.8960114,12,359.5890411
"1534",11,22,1,8,4,3.75,1,0.833333333,1,20.49599991,4,15,2,28,307.4399986,15,432.7965581
"1535",23,29,2,15,11,4.75,3,0.5,1,20.85442352,4,19,2,31,396.2340469,15,467.2485769
"1536",17,47,4,15,30,5.25,5,0.545454545,3,18.72285643,4,21,2,3,393.179985,15,451.6435354
"1537",3,14,0,3,9,5,2,0.4,1,35.01200104,1,5,2,32,175.0600052,20,481.2253423
"1538",23,38,0,16,39,5.5,3,0.461538462,0,21.2727297,4,22,2,8,468.0000534,15,461.7280051
"1539",2,4,1,7,18,4,0,0.4,1,22.63166682,3,12,2,3,271.5800018,12,360.705191
"1540",3,10,2,1,10,NA,1,0.625,0,15.5,0,6,7,3,93,9,223.3082707
"1541",5,22,5,4,19,11,5,0.636363636,1,14.81090823,1,11,7,31,162.9199905,9,236.4204955
"1542",3,12,2,7,55,6.5,0,0.6,0,23.3761538,2,13,19,31,303.8899994,9,244.8414986
"1543",7,22,2,12,67,4.5,0,0.4,0,25.97222222,4,18,2,8,467.5,9,247.788537
"1544",0,11,0,7,13,9,2,0.333333333,0,26.0033332,1,9,19,3,234.0299988,20,472.2213729
"1545",2,6,1,6,10,15,3,0.428571429,1,18.18188477,1,15,19,28,272.7282715,20,407.7097506
"1546",8,11,2,9,82,14,9,0.5,1,15.43285751,1,14,12,28,216.0600052,0,348.647691
"1547",2,4,2,3,11,NA,5,0.538461538,0,16.27399902,0,10,12,8,162.7399902,0,306.343476
"1548",5,25,4,12,80,5.333333333,0,0.4,0,27.01842761,3,16,19,2,432.2948418,9,241.9546555
"1549",8,13,7,15,44,6.25,7,0.45,0,21.50797852,4,25,12,31,537.6994629,9,344.6696806
"1550",1,20,2,17,165,6,3,0.333333333,0,20.156751,4,24,12,3,483.7620239,2,376.6605166
"1551",4,3,0,17,34,10,10,0.5,1,18.4756663,3,30,12,28,554.269989,20,414.515899
"1552",0,1,1,0,1,NA,0,NA,0,NA,0,0,20,3,0,0,391.6317992
"1553",8,12,2,11,24,9,9,0.428571429,0,15.97222137,2,18,20,31,287.4999847,0,321.4870189
"1554",8,15,2,10,20,6.333333333,8,0.411764706,1,19.11684378,3,19,20,3,363.2200317,0,339.1484227
"1555",6,31,2,15,2,5.5,3,0.466666667,0,19.08590872,4,22,9,2,419.8899918,19,246.9376073
"1556",7,144,2,11,14,4.25,6,0.6,0,30.81999745,4,17,15,28,523.9399567,14,300.0406559
"1557",3,5,0,3,16,2.75,0,0.727272727,0,23.39909155,4,11,0,31,257.390007,0,388.1382561
"1558",9,22,2,21,2,6.75,4,0.333333333,0,20.51222229,4,27,9,3,553.8300018,19,200.1546055
"1559",7,15,2,15,58,5.75,12,0.533333333,0,21.57739125,4,23,0,28,496.2799988,0,352.138935
"1560",0,8,3,7,20,12,1,0.571428571,0,19.08249919,1,12,25,8,228.9899902,9,298.5960949
"1561",2,29,1,12,44,7,2,0.9,2,18.75333314,3,21,2,31,393.8199959,9,321.4762965
"1562",11,88,0,14,3,6.25,10,0.6875,0,20.90337524,4,25,12,8,522.5843811,14,269.3177284
"1563",2,15,2,13,57,10.5,6,0.421052632,1,19.80476198,2,21,25,3,415.9000015,9,279.6614699
"1564",4,19,1,18,29,5.25,3,0.272727273,2,24.98095231,4,21,14,3,524.5999985,20,449.1397224
"1565",9,19,2,23,41,7,2,0.333333333,1,19.41285733,4,28,14,28,543.5600052,20,387.6101821
"1566",6,12,1,9,37,15,2,0.4,2,19.39466604,1,15,19,31,290.9199905,9,324.4409878
"1567",4,22,0,10,47,6,3,0.4,2,18.75916672,2,12,19,8,225.1100006,9,328.4153621
"1568",11,26,4,12,34,6.333333333,2,0.5,0,12.89947314,3,19,9,2,245.0899897,2,388.4745763
"1569",12,40,2,16,62,12.5,4,0.466666667,3,14.06399994,2,25,9,2,351.5999985,2,389.9948779
"1570",6,13,5,13,7,8.5,2,0.266666667,5,19.91588189,2,17,14,3,338.5699921,20,384.6805568
"1571",6,7,4,13,13,6.666666667,2,0.368421053,6,21.6849062,3,20,14,31,433.6981239,20,464.5941859
"1572",5,20,5,10,19,6.333333333,3,0.375,4,28.12052556,3,19,7,31,534.2899857,9,291.8289825
"1573",3,13,2,8,56,7.5,0,0.461538462,6,21.24534251,2,15,0,31,318.6801376,2,431.6479609
"1574",3,13,2,6,71,14,0,0.666666667,7,21.06193978,1,14,0,28,294.867157,2,447.3938224
"1575",3,37,1,9,80,6,2,0.368421053,0,27.83444553,3,18,7,32,501.0200195,9,288.8739042
"1576",4,22,4,10,33,3.75,3,0.416666667,2,33.24533234,4,15,7,31,498.679985,9,291.6800367
"1577",26,26,1,18,22,6.25,6,0.4375,5,20.2219989,4,25,19,31,505.5499725,8,298.4158914
"1578",4,6,2,13,44,4.5,6,0.416666667,3,21.42722236,4,18,12,31,385.6900024,0,472.2263589
