stats_overall_1_counterHitRatio_ratio,stats_actionCounts_1_wavedashCount,stats_actionCounts_0_wavelandCount,stats_overall_1_openingsPerKill_ratio,stats_overall_0_inputCount,stats_overall_0_openingsPerKill_count,stats_overall_1_totalDamage,stats_actionCounts_0_wavedashCount,stats_overall_1_killCount,stats_actionCounts_1_airDodgeCount,stats_actionCounts_0_airDodgeCount,stats_overall_0_inputsPerMinute_count,stats_overall_1_inputCount,stats_overall_0_neutralWinRatio_count,stats_overall_1_neutralWinRatio_count,stats_actionCounts_0_dashDanceCount,stats_overall_0_openingsPerKill_ratio,stats_actionCounts_0_rollCount,stats_overall_0_counterHitRatio_ratio,stats_actionCounts_0_spotDodgeCount,stats_overall_1_conversionCount,stats_overall_1_beneficialTradeRatio_count,stats_overall_0_damagePerOpening_ratio,stats_overall_1_damagePerOpening_ratio,stats_actionCounts_1_dashDanceCount,stats_overall_0_killCount,stats_overall_0_conversionCount,stats_overall_0_beneficialTradeRatio_count,settings_players_1_characterId,stats_actionCounts_1_wavelandCount,settings_stageId,stats_overall_1_inputsPerMinute_count,stats_overall_0_totalDamage,stats_actionCounts_1_rollCount,stats_actionCounts_1_spotDodgeCount,stats_overall_1_inputsPerMinute_ratio,settings_players_0_characterId,stats_overall_0_inputsPerMinute_ratio,stats_overall_1_openingsPerKill_count,stats_overall_1_inputsPerMinute_total,stats_overall_0_inputsPerMinute_total
0.375,30,1,5,1058,12,439.230011,10,3,0,1,1058,1121,7,12,81,3,12,0.625,5,15,0,22.07742373,29.28200073,78,4,12,0,2,2,32,1121,264.9290848,4,4,391.5397303,2,369.5352673,15,2.863055556,2.863055556
0.5,6,1,4,358,8,84.58999634,9,1,0,0,358,276,6,2,2,None,0,0.5,0,4,1,7.908750057,21.14749908,22,0,8,0,0,1,31,276,63.27000046,11,1,419.7718631,15,544.486692,4,0.6575,0.6575
None,35,7,None,238,1,0,19,0,0,2,238,346,1,0,10,None,1,None,0,0,0,25.45999908,None,1,0,1,0,15,4,31,346,25.45999908,0,0,437.9746835,14,301.2658228,0,0.79,0.79
0.571428571,40,6,5,1008,8,443.8499908,7,4,0,2,1008,1152,5,16,105,8,10,0.428571429,7,20,0,22.99141216,22.19249954,129,1,8,0,2,0,32,1152,183.9312973,2,6,428.9615225,2,375.3413322,20,2.685555556,2.685555556
0.5,23,2,4,602,10,325.8299942,47,4,1,3,602,895,4,10,5,10,4,0.5,0,16,1,13.81799927,20.36437464,20,1,10,0,2,9,3,895,138.1799927,2,1,493.9445041,14,332.239767,16,1.811944444,1.811944444
0.5,32,88,19,2427,12,214.5400009,125,1,0,30,2427,3195,10,17,18,12,2,0.5,1,19,1,11.32666651,11.291579,2,1,12,1,15,11,28,3195,135.9199982,0,0,398.8349111,14,302.9647353,19,8.010833333,8.010833333
0.5,35,30,20,2196,17,280.5500031,223,1,1,7,2196,3169,13,16,10,17,3,0.5,2,20,0,10.92588223,14.02750015,6,1,17,0,15,19,3,3169,185.7399979,1,1,395.5893061,14,274.1287839,20,8.010833333,8.010833333
0.3,42,6,7.666666667,1606,20,394.7460938,176,3,1,5,1606,2777,11,18,20,5,6,0.7,3,23,0,21.55599823,17.16287364,8,4,20,2,15,0,32,2777,431.1199646,3,0,546.295082,14,315.9344262,23,5.083333333,5.083333333
0.75,22,3,3,1076,9,288.0899954,20,4,1,1,1076,926,7,6,26,4.5,3,0.25,1,12,0,38.54333327,24.00749962,10,2,9,0,20,0,32,926,346.8899994,4,0,451.7073171,20,524.8780488,12,2.05,2.05
0.5,19,19,6,1360,17,430.8800025,16,3,6,3,1360,1170,8,9,30,4.25,11,0.5,3,18,0,22.40000052,23.93777792,7,4,17,0,20,9,8,1170,380.8000088,0,3,417.8986011,20,485.7624764,18,2.799722222,2.799722222
0.578947368,11,1,4.25,1038,17,477.909996,16,4,0,2,1038,895,9,6,15,5.666666667,4,0.421052632,0,17,0,21.37117543,28.11235271,13,3,17,0,20,2,32,895,363.3099823,3,3,376.7099263,20,436.8993336,17,2.375833333,2.375833333
0.5,7,20,5.5,1409,28,456.2500076,22,4,9,6,1409,1370,16,10,10,9.333333333,5,0.5,1,22,0,14.69321496,20.73863671,16,3,28,0,20,5,8,1370,411.4100189,4,6,424.2215723,20,436.2979529,22,3.229444444,3.229444444
0.461538462,5,13,9.5,1243,18,407.006958,19,2,3,6,1243,1079,11,13,14,4.5,1,0.538461538,1,19,0,24.16555574,21.42141884,10,4,18,0,20,4,28,1079,434.9800034,2,1,385.7398213,20,444.3694141,19,2.797222222,2.797222222
0.545454545,6,7,4.666666667,693,14,321.2654114,9,3,2,4,693,638,8,7,12,3.5,0,0.454545455,0,14,1,17.3735714,22.94752938,4,4,14,0,20,4,2,638,243.2299995,1,3,304.8175182,20,331.0948905,14,2.093055556,2.093055556
0.272727273,73,31,9.666666667,2513,29,530.7500153,200,3,3,9,2513,4341,21,26,19,9.666666667,13,0.727272727,4,29,0,12.83965473,18.30172466,11,3,29,0,15,17,31,4341,372.349987,5,1,541.891189,14,313.7001976,29,8.010833333,8.010833333
0.6,7,11,2.75,547,8,250.9500084,4,4,4,2,547,949,4,5,21,2.666666667,2,0.4,0,11,0,17.56374931,22.81363713,15,3,8,0,20,4,2,949,140.5099945,2,1,393.7759336,20,226.9709544,11,2.41,2.41
0.5,22,2,7.666666667,1294,20,474.269989,32,3,1,4,1294,1154,11,14,26,5,7,0.5,0,23,0,21.83870029,20.6204343,12,4,20,0,20,2,32,1154,436.7740059,2,1,380.997799,20,427.219369,23,3.028888889,3.028888889
0.5,10,21,8.666666667,1527,28,537.7400131,15,3,2,6,1527,1367,15,13,31,7,7,0.5,0,26,1,17.47642844,20.6823082,16,4,28,0,20,14,31,1367,489.3399963,4,0,374.9485714,20,418.8342857,26,3.645833333,3.645833333
0.5,2,1,1,241,4,65.08000183,3,4,1,2,241,225,1,1,4,4,0,0.5,0,4,0,29.54750061,16.27000046,0,1,4,0,20,2,8,225,118.1900024,0,0,263.0724261,20,281.7797986,4,0.855277778,0.855277778
0.5,2,21,5,1279,18,346.8499985,19,3,5,6,1279,1036,10,7,20,4.5,2,0.5,1,15,1,24.70555623,23.12333323,4,4,18,0,20,2,31,1036,444.7000122,3,3,350.5922166,20,432.8257191,15,2.955,2.955
0.625,10,25,4.5,1210,18,243.75,33,2,3,4,1210,1065,15,4,13,4.5,8,0.375,4,9,0,22.48018201,27.08333333,23,4,18,0,20,9,31,1065,404.6432762,5,4,412.746259,2,468.9417591,9,2.580277778,2.580277778
0.6,7,3,3.25,938,18,294.409996,17,4,3,1,938,767,12,4,25,6,4,0.4,0,13,0,23.72999901,22.64692277,16,3,18,0,20,1,3,767,427.1399822,2,1,355.5498326,20,434.8184394,13,2.157222222,2.157222222
0.5625,16,2,5,1312,17,439.0541,34,4,1,2,1312,862,8,9,11,17,0,0.4375,1,20,1,13.72058868,21.952705,10,1,17,1,19,8,8,862,233.2500076,5,2,320.9432206,20,488.4889854,20,2.685833333,2.685833333
0.6,6,1,4.5,945,16,330.8000183,18,4,0,2,945,677,9,8,9,None,3,0.4,2,18,0,9.692499161,18.3777788,11,0,16,1,19,10,28,677,155.0799866,3,4,354.6565774,20,495.0523865,18,1.908888889,1.908888889
0.6,10,1,4,1467,15,412.05896,42,4,4,1,1467,833,13,13,13,15,3,0.4,3,16,0,17.02266591,25.753685,11,1,15,0,19,4,3,833,255.3399887,3,2,316.7634942,20,557.8535967,16,2.629722222,2.629722222
0.666666667,11,1,3.75,1169,13,344.0999985,42,4,1,0,1169,680,11,11,5,13,1,0.333333333,4,15,0,10.08384675,22.9399999,6,1,13,0,19,11,31,680,131.0900078,4,2,335.8485389,20,577.36315,15,2.024722222,2.024722222
0.555555556,13,4,3.5,1471,15,430.5100098,42,4,4,3,1471,918,11,9,21,15,0,0.444444444,2,14,0,18.51866659,30.75071498,20,1,15,0,19,8,2,918,277.7799988,1,5,341.8640737,20,547.8017999,14,2.685277778,2.685277778
0.555555556,4,1,5.25,1619,14,401.6300049,33,4,3,4,1619,886,9,15,17,14,1,0.444444444,1,21,0,13.16357204,19.12523833,10,1,14,1,19,13,28,886,184.2900085,3,2,318.8962208,20,582.7234553,21,2.778333333,2.778333333
0.5,13,0,2.75,1199,11,315.609993,23,4,0,1,1199,681,8,8,5,None,1,0.5,2,11,0,12.66454523,28.69181754,24,0,11,0,19,7,31,681,139.3099976,3,3,327.6663994,20,576.904571,11,2.078333333,2.078333333
0.375,13,2,8,2152,25,436.4000015,92,3,3,2,2152,1211,14,17,32,6.25,3,0.625,1,24,1,15.66760025,18.1833334,19,4,25,0,19,6,2,1211,391.6900063,7,5,322.0506759,20,572.2981458,24,3.760277778,3.760277778
0.423076923,16,2,6,918,26,399.890007,13,4,0,1,918,1486,11,13,6,8.666666667,7,0.576923077,6,24,0,16.97161924,16.66208363,52,3,26,0,2,8,32,1486,441.2621002,4,1,476.7064694,19,294.4929603,24,3.117222222,3.117222222
0.461538462,14,1,8.5,753,18,317.5000076,15,2,2,0,753,1167,11,11,2,4.5,2,0.538461538,6,17,0,21.22944429,18.67647104,35,4,18,0,2,12,3,1167,382.1299973,0,1,464.2722953,19,299.5690132,17,2.513611111,2.513611111
1,7,0,2.5,857,8,291.2999954,26,4,1,0,857,503,8,7,15,8,0,0,0,10,0,18.48500061,29.12999954,4,1,8,0,19,3,32,503,147.8800049,4,0,257.5451572,20,438.7996018,10,1.953055556,1.953055556
0.5,18,4,5.5,1173,21,417.7000046,22,4,3,2,1173,1645,13,14,19,7,3,0.5,4,22,0,17.94238118,18.98636384,35,3,21,0,2,14,8,1645,376.7900047,2,4,509.2879257,19,363.1578947,22,3.23,3.23
0.666666667,6,11,10,804,17,136.5300064,6,1,3,5,804,568,14,4,11,4.25,2,0.333333333,9,10,0,27.74592949,13.65300064,16,4,17,0,9,2,8,568,471.6808014,1,3,242.5335073,19,343.3044716,10,2.341944444,2.341944444
0.476190476,23,12,6.25,1326,22,604.0499878,16,4,4,4,1326,2054,11,15,4,7.333333333,10,0.523809524,13,25,0,17.54181845,24.16199951,83,3,22,0,2,25,2,2054,385.9200058,5,3,461.8324902,19,298.1450253,25,4.4475,4.4475
0.181818182,19,4,7,673,11,341.7200012,8,2,0,2,673,1053,2,12,3,2.75,3,0.818181818,5,14,0,25.87948747,24.40857152,44,4,11,0,2,5,32,1053,284.6743622,1,3,479.7873687,19,306.6447285,14,2.194722222,2.194722222
0.444444444,10,13,None,576,11,137.9900055,5,0,1,1,576,524,6,9,3,2.75,8,0.555555556,8,13,0,24.39090867,10.61461581,29,4,11,0,9,4,28,524,268.2999954,8,2,287.5171468,19,316.0493827,13,1.8225,1.8225
0.454545455,18,11,4.25,1044,18,443.0699997,11,4,4,0,1044,1382,12,12,4,6,5,0.545454545,4,17,0,20.59555584,26.06294116,39,3,18,0,2,17,31,1382,370.720005,1,4,470.3791245,19,355.3370521,17,2.938055556,2.938055556
0.6,15,5,None,655,15,150.0000153,6,0,0,4,655,499,10,4,0,3.75,7,0.4,12,11,1,22.6045634,13.63636502,21,4,15,0,9,3,3,499,339.0684509,4,1,233.5413417,19,306.5522621,11,2.136666667,2.136666667
0.4,21,3,4.5,326,9,215.1800117,7,2,0,1,326,511,6,7,0,9,2,0.6,1,9,0,14.68888855,23.90889019,41,1,9,0,2,0,8,511,132.1999969,3,2,396.3800905,19,252.8765352,9,1.289166667,1.289166667
0.315789474,34,5,5.75,759,23,394.3199959,26,4,2,1,759,1145,9,16,13,7.666666667,3,0.684210526,1,23,1,17.04956502,17.14434765,98,3,23,0,2,0,32,1145,392.1399956,5,11,383.3348833,19,254.1058309,23,2.986944444,2.986944444
None,32,11,None,393,2,0,28,0,1,2,393,423,2,0,56,None,0,None,1,0,0,10,None,63,0,2,0,22,15,31,423,20,0,1,553.9468898,2,514.6598763,0,0.763611111,0.763611111
0.333333333,27,2,7.333333333,986,26,404.4399796,38,3,2,2,986,1272,17,17,12,6.5,3,0.666666667,0,22,0,22.03475131,18.38363543,89,4,26,1,2,0,3,1272,572.9035339,3,9,355.9978232,19,275.9542875,22,3.573055556,3.573055556
None,21,8,None,388,0,12,14,0,1,7,388,369,0,1,23,None,0,None,1,1,0,None,12,20,0,0,0,14,3,31,369,0,1,1,663.5364635,20,697.7022977,1,0.556111111,0.556111111
0.636363636,83,6,5.25,1680,16,436.140007,26,4,4,3,1680,1492,11,13,32,8,10,0.363636364,1,21,0,20.65437698,20.76857176,38,2,16,1,14,13,31,1492,330.4700317,13,2,432.0810876,20,486.5256214,21,3.453055556,3.453055556
0.615384615,86,8,5.5,1436,17,533.6382599,19,4,1,1,1436,1628,12,14,24,17,9,0.384615385,2,22,0,14.37588232,24.25628454,35,1,17,0,14,12,3,1628,244.3899994,12,1,476.7203514,0,420.4978038,22,3.415,3.415
0.461538462,34,1,5.25,601,14,420.0299988,21,4,3,2,601,839,7,15,14,None,3,0.538461538,1,21,0,12.40357208,20.00142851,40,0,14,0,22,19,3,839,173.6500092,1,2,325.368954,9,233.0712054,21,2.578611111,2.578611111
0.428571429,31,7,3.75,813,14,293.5799923,7,4,2,4,813,862,9,11,52,14,1,0.571428571,5,15,0,14.95928628,19.57199949,39,1,14,1,22,19,31,862,209.4300079,2,2,341.7997577,2,322.3703051,15,2.521944444,2.521944444
0.307692308,0,1,4.666666667,1176,19,299.7100029,44,3,3,1,1176,866,10,10,68,4.75,1,0.692307692,1,14,0,22.95684252,21.40785735,3,4,19,0,25,3,2,866,436.1800079,11,2,315.7702826,2,428.8058341,14,2.7425,2.7425
0.545454545,12,0,11,1409,24,336.6548901,34,2,2,1,1409,1115,18,15,147,6,1,0.454545455,7,22,1,14.04708393,15.302495,22,4,24,0,2,0,28,1115,337.1300144,15,12,320.3255925,2,404.7881254,22,3.480833333,3.480833333
0.571428571,3,11,6.5,864,15,254.8199997,23,2,1,2,864,635,9,5,21,3.75,2,0.428571429,0,13,0,22.70399933,19.60153844,18,4,15,0,20,3,31,635,340.5599899,2,0,352.5057826,20,479.6299152,13,1.801388889,1.801388889
0.571428571,5,3,2.333333333,389,7,136.0700073,6,3,0,1,389,342,4,3,5,1.75,2,0.428571429,1,7,0,20.77428627,19.43857247,1,4,7,0,20,2,8,342,145.4200039,0,1,329.8151621,20,375.1406376,7,1.036944444,1.036944444
0.666666667,1,0,1,112,2,50.82999802,2,4,0,0,112,67,1,2,6,None,0,0.333333333,0,4,0,9.859999657,12.7074995,1,0,2,0,9,0,32,67,19.71999931,0,0,154.1214058,20,257.6357827,4,0.434722222,0.434722222
0.583333333,41,2,3.75,903,12,418.2300034,4,4,2,0,903,796,7,8,25,12,2,0.416666667,0,15,0,16.00999959,27.88200022,15,1,12,0,9,4,31,796,192.1199951,4,0,328.1346616,15,372.2432154,15,2.425833333,2.425833333
0.647058824,60,6,5.5,1382,20,507.2299881,11,4,1,1,1382,1184,13,10,23,6.666666667,0,0.352941176,0,22,1,17.70250015,23.05590855,24,3,20,0,9,7,2,1184,354.0500031,4,1,315.0332594,15,367.7161863,22,3.758333333,3.758333333
0.578947368,30,5,5,1140,13,525.8099899,17,4,2,5,1140,983,5,9,10,13,3,0.421052632,1,20,0,21.09230922,26.2904995,24,1,13,0,19,4,31,983,274.2000198,1,2,368.4714702,9,427.3219492,20,2.667777778,2.667777778
0.727272727,6,11,12.5,1449,19,309.9000092,19,2,2,0,1449,1130,14,15,60,4.75,6,0.272727273,2,25,1,27.863684,12.39600037,4,4,19,2,19,3,31,1130,529.409996,11,0,351.8118135,20,451.1285998,25,3.211944444,3.211944444
0.684210526,2,9,6.75,1348,21,432.4900055,9,4,3,3,1348,1068,14,13,38,10.5,1,0.315789474,3,27,0,16.95714424,16.01814835,19,2,21,1,19,1,8,1068,356.100029,10,2,333.5762624,20,421.0307132,27,3.201666667,3.201666667
0.5,9,8,5,1018,19,476.179985,20,4,2,1,1018,1082,8,9,15,6.333333333,3,0.5,2,20,0,22.00894647,23.80899925,9,3,19,0,19,1,8,1082,418.1699829,6,0,365.2663166,9,343.6609152,20,2.962222222,2.962222222
0.388888889,11,2,3,998,19,528.4999847,29,4,2,1,998,912,8,5,22,6.333333333,6,0.611111111,4,12,0,17.63368426,44.0416654,13,3,19,0,20,8,28,912,335.0400009,1,0,376.946039,20,412.4913892,12,2.419444444,2.419444444
None,46,21,0,743,1,0,54,4,3,12,743,628,1,0,16,None,0,None,0,0,0,4,None,97,0,1,0,9,11,31,628,4,0,0,453.8847621,16,537.0006023,0,1.383611111,1.383611111
0.75,22,10,13,863,14,119.0399971,8,1,1,4,863,510,9,2,12,3.5,0,0.25,0,13,0,32.72357096,9.156922854,15,4,14,2,9,2,31,510,458.1299934,1,2,276.8395657,20,468.455971,13,1.842222222,1.842222222
0.636363636,9,9,7,1940,29,579.2751083,15,4,1,3,1940,1479,21,14,73,9.666666667,9,0.363636364,6,28,0,16.34827568,20.68839673,10,3,29,0,19,4,3,1479,474.0999947,22,0,310.0267847,20,406.6612321,28,4.770555556,4.770555556
0.65,28,10,5,1276,16,203.7499998,20,4,3,1,1276,693,9,7,14,5.333333333,3,0.35,1,20,0,30.98999977,10.18749999,23,3,16,0,9,5,3,693,495.8399963,0,2,280.0314289,20,515.6134246,20,2.474722222,2.474722222
0.555555556,29,10,10,1154,21,341.5399971,65,2,3,4,1154,1054,13,10,17,5.25,1,0.444444444,4,20,0,20.11857096,17.07699986,56,4,21,0,9,6,31,1054,422.4899902,3,5,340.7633588,16,373.0938482,20,3.093055556,3.093055556
0.75,16,11,6,833,11,196.9899979,50,2,1,2,833,646,9,6,8,2.75,2,0.25,0,12,0,30.18454673,16.41583316,21,4,11,0,9,2,8,646,332.030014,2,1,328.7531807,16,423.9185751,12,1.965,1.965
0.548387097,21,12,5.75,1197,24,546.5500107,26,4,7,4,1197,1212,10,6,2,8,3,0.451612903,1,23,0,18.82250059,23.76304394,31,3,24,0,9,15,31,1212,451.7400141,2,3,344.2910124,19,340.029985,23,3.520277778,3.520277778
0.363636364,12,7,15,873,21,211.6799889,17,1,0,1,873,955,14,11,3,5.25,4,0.636363636,0,15,0,21.30751474,14.11199926,42,4,21,0,20,3,31,955,447.4578094,2,1,384.5637584,19,351.5436242,15,2.483333333,2.483333333
0.37037037,22,11,11.33333333,1099,32,592.1200104,12,3,3,0,1099,1399,11,20,1,8,3,0.62962963,1,34,3,12.4903121,17.41529442,48,4,32,1,20,2,3,1399,399.6899872,5,3,359.7685549,19,282.6201872,34,3.888611111,3.888611111
0.5,22,16,4.5,972,14,412.9191971,16,4,3,8,972,1092,9,13,1,14,4,0.5,9,18,0,15.63499996,22.93995539,26,1,14,1,9,5,31,1092,218.8899994,4,0,372.4137931,8,331.4892005,18,2.932222222,2.932222222
None,46,18,0,372,0,0,20,4,1,4,372,588,0,0,0,0,1,None,0,0,0,None,None,31,3,0,0,20,4,31,588,0,1,1,598.3041266,18,378.5189373,0,0.982777778,0.982777778
0.538461538,19,17,4.75,861,19,407.2000084,28,4,4,3,861,1135,12,11,14,9.5,4,0.461538462,5,19,1,19.95405779,21.43157939,15,2,19,0,9,10,31,1135,379.1270981,1,2,374.9655869,8,284.4452602,19,3.026944444,3.026944444
0.484848485,56,11,7,1536,26,780.9100189,25,4,3,11,1536,1914,9,12,2,8.666666667,4,0.515151515,0,28,0,20.46153846,27.88964353,55,3,26,0,9,20,28,1914,532,5,3,384.8740435,19,308.8644361,28,4.973055556,4.973055556
0.538461538,47,5,5.5,1015,17,557.9500275,8,4,1,4,1015,1834,11,15,4,8.5,4,0.461538462,1,22,0,14.8411771,25.36136488,24,2,17,0,20,8,31,1834,252.3000107,4,4,552.3634234,19,305.6973145,22,3.320277778,3.320277778
0.25,47,3,10,1518,14,618.5400009,2,3,1,3,1518,2303,7,27,0,3.5,5,0.75,3,30,1,30.70892661,20.61800003,52,4,14,0,20,1,32,2303,429.9249725,4,3,596.0744841,12,392.8966856,30,3.863611111,3.863611111
0.5,12,4,7,1006,17,251.7060423,61,2,2,1,1006,1837,12,9,9,4.25,5,0.5,0,14,1,27.91588144,17.97900302,11,4,17,0,15,2,31,1837,474.5699844,0,1,555.3111092,14,304.1061382,14,3.308055556,3.308055556
0.166666667,60,2,9.75,1514,22,733.1799774,3,4,3,4,1514,2581,7,36,5,7.333333333,13,0.833333333,0,39,0,16.58136333,18.7994866,51,3,22,0,20,2,3,2581,364.7899933,6,0,553.3019711,12,324.5638063,39,4.664722222,4.664722222
0.6,0,2,None,675,11,92.56999969,9,0,1,2,675,369,7,0,10,2.75,0,0.4,1,6,0,29.93272677,15.42833328,1,4,11,0,18,3,31,369,329.2599945,0,0,251.0204082,15,459.1836735,6,1.47,1.47
0.368421053,14,6,8,1276,25,470.2899933,78,3,0,5,1276,2261,12,16,3,6.25,14,0.631578947,2,24,0,16.86999969,19.59541639,13,4,25,1,15,8,2,2261,421.7499924,2,0,484.4711624,14,273.4122969,24,4.666944444,4.666944444
0.416666667,2,2,11,434,9,138.4084587,0,1,1,0,434,260,1,5,0,9,0,0.583333333,0,11,1,20.07555644,12.58258716,1,1,9,0,19,1,3,260,180.6800079,2,0,259.5673877,15,433.2778702,11,1.001666667,1.001666667
None,2,8,0,127,0,0,6,2,0,5,127,88,0,0,2,0,1,None,0,0,0,None,None,1,4,0,0,15,0,30,88,0,0,0,213.7651822,14,308.5020243,0,0.411666667,0.411666667
0.56,58,8,7.75,1940,26,580.2799911,9,4,2,0,1940,1451,15,17,2,8.666666667,2,0.44,0,31,0,17.98846142,18.71870939,25,3,26,0,19,11,3,1451,467.6999969,6,2,314.3716899,15,420.317766,31,4.615555556,4.615555556
0.5,24,1,7.333333333,1586,20,422.8199921,21,3,4,1,1586,1074,12,14,6,5,3,0.5,0,22,0,23.6079998,19.21909055,15,4,20,0,19,11,28,1074,472.159996,4,2,289.5312266,15,427.5572862,22,3.709444444,3.709444444
0.5,14,10,5.25,1279,15,455.2899857,25,4,1,0,1279,1395,6,12,68,5,0,0.5,2,21,0,19.31142782,21.68047551,7,3,15,0,15,2,31,1395,289.6714172,2,0,457.7939836,2,419.7265269,21,3.047222222,3.047222222
0.523809524,61,9,7.666666667,1600,30,588.4900055,27,3,2,1,1600,1869,19,11,71,7.5,0,0.476190476,6,23,0,17.03741608,25.58652198,12,4,30,1,7,11,31,1869,511.1224823,6,0,442.9201501,2,379.1718781,23,4.219722222,4.219722222
1,6,1,5,162,2,42.27999878,2,1,0,1,162,201,2,4,12,0.5,0,0,1,5,0,17.82500005,8.455999756,0,4,2,0,2,2,2,201,35.6500001,1,0,118.8372475,9,95.7792741,5,1.691388889,1.691388889
0.636363636,19,3,5.75,1096,13,392.779995,30,4,1,2,1096,1280,7,14,57,6.5,2,0.363636364,2,23,1,18.34000045,17.07739109,9,2,13,1,15,7,3,1280,238.4200058,5,1,474.1228521,2,405.9676921,23,2.699722222,2.699722222
0.25,7,10,3.25,763,10,273.9400139,15,4,3,6,763,701,3,10,14,5,2,0.75,3,13,1,22.23499966,21.07230876,34,2,10,0,2,7,8,701,222.3499966,0,1,430.2813299,20,468.3375959,13,1.629166667,1.629166667
0.4,12,0,6,1185,22,150.5099983,26,2,4,6,1185,897,16,8,29,5.5,9,0.6,6,12,0,21.47090895,12.54249986,52,4,22,0,2,2,32,897,472.3599968,3,2,357.5287865,20,472.3206377,12,2.508888889,2.508888889
0.5,9,15,4.5,1323,17,343.3799973,14,4,1,3,1323,1030,12,13,17,5.666666667,5,0.5,2,18,0,22.80411799,19.07666651,75,3,17,0,2,6,28,1030,387.6700058,3,2,386.7334168,20,496.7459324,18,2.663333333,2.663333333
0.555555556,8,20,4.5,1191,22,174.9999962,23,2,1,3,1191,863,18,4,15,5.5,4,0.444444444,2,9,0,21.66045518,19.44444402,58,4,22,0,2,10,31,863,476.530014,0,1,367.2340426,20,506.8085106,9,2.35,2.35
0.5,10,15,1.75,704,10,127.5,14,4,1,4,704,555,8,5,13,10,0,0.5,3,7,0,19.48913193,18.21428571,36,1,10,0,2,7,8,555,194.8913193,2,0,393.0749557,20,498.6031871,7,1.411944444,1.411944444
None,1,0,None,52,1,0,6,0,0,0,52,26,1,0,0,None,0,None,0,0,0,10,None,1,0,1,0,2,0,3,26,10,0,0,3.24560491,9,6.49120982,0,8.010833333,8.010833333
0.466666667,12,6,7.5,922,15,278.2900105,15,2,0,3,922,1059,7,8,36,3.75,4,0.533333333,1,15,0,26.02466812,18.55266736,19,4,15,0,20,4,3,1059,390.3700218,0,3,450.6915711,0,392.386807,15,2.349722222,2.349722222
0.363636364,21,16,9,1008,16,334.1600037,20,2,1,2,1008,1243,8,13,76,4,0,0.636363636,0,18,1,26.23250008,18.56444465,30,4,16,0,20,17,28,1243,419.7200012,4,4,474.5281018,0,384.8144221,18,2.619444444,2.619444444
0.5,28,1,4.5,833,11,486.4900208,13,4,6,4,833,1064,3,10,42,5.5,4,0.5,1,18,2,15.64454582,27.02722338,24,2,11,0,20,10,2,1064,172.090004,3,2,470.8543331,0,368.6293792,18,2.259722222,2.259722222
0.4,43,6,5.75,1599,15,487.6800156,27,4,1,2,1599,1504,5,16,108,5,6,0.6,0,23,1,20.15066668,21.20347894,44,3,15,0,20,3,32,1504,302.2600002,1,3,353.12072,0,375.4255527,23,4.259166667,4.259166667
0.333333333,16,6,5.333333333,666,9,400.9200058,5,3,8,1,666,978,2,12,17,2.25,3,0.666666667,0,16,1,21.27666664,25.05750036,6,4,9,0,20,15,8,978,191.4899998,0,2,498.273422,0,339.3150297,16,1.962777778,1.962777778
0.533333333,19,5,5.666666667,1032,17,458.4100342,13,3,5,1,1032,1240,10,9,61,4.25,5,0.466666667,0,17,0,25.26647007,26.96529613,23,4,17,0,20,6,3,1240,429.5299911,2,4,454.073848,0,377.9066219,17,2.730833333,2.730833333
0.666666667,4,0,5,157,2,102.2899933,2,1,0,0,157,220,1,3,10,0.5,1,0.333333333,0,5,0,27.94499969,20.45799866,5,4,2,0,20,1,2,220,55.88999939,0,0,287.6861606,0,205.3033055,5,0.764722222,0.764722222
0.375,27,0,7,1021,19,514.231308,14,3,1,1,1021,1329,9,15,56,4.75,6,0.625,1,21,0,17.12578924,24.48720514,41,4,19,0,20,6,32,1329,325.3899956,7,5,469.7957581,0,360.9190888,21,2.828888889,2.828888889
0.615384615,19,7,8.5,902,17,333.2100067,21,2,6,4,902,1119,12,9,64,4.25,2,0.384615385,0,17,0,19.2600009,19.60058863,19,4,17,0,20,10,28,1119,327.4200153,2,6,462.7685238,0,373.026996,17,2.418055556,2.418055556
0.5,8,7,3,733,10,177.6000061,11,2,4,2,733,754,7,3,16,2.5,2,0.5,0,6,0,31.2119997,29.60000102,12,4,10,0,20,13,31,754,312.119997,2,1,450.2986065,20,437.7571334,6,1.674444444,1.674444444
0.5,8,2,None,808,15,169.480011,24,0,3,2,808,781,8,5,28,3.75,2,0.5,2,12,0,26.21933441,14.12333425,11,4,15,0,20,5,2,781,393.2900162,1,1,436.1098185,20,451.1865984,12,1.790833333,1.790833333
0.388888889,15,7,6,1007,18,447.6400146,14,3,4,2,1007,1183,6,10,12,4.5,1,0.611111111,0,18,0,23.68277825,24.8688897,12,4,18,1,20,18,8,1183,426.2900085,3,2,483.7896172,20,411.8141543,18,2.445277778,2.445277778
None,6,0,1,107,2,45.11999893,1,1,0,0,107,168,2,1,1,0.5,0,None,0,1,0,11.22999954,45.11999893,3,4,2,0,20,0,32,168,22.45999908,0,0,279.3533487,20,177.9214781,1,0.601388889,0.601388889
0.5,12,6,10,1074,22,382.5799789,14,2,3,1,1074,1226,13,11,8,5.5,6,0.5,2,20,0,16.64863621,19.12899895,12,4,22,0,20,7,3,1226,366.2699966,4,2,483.3114323,20,423.390276,20,2.536666667,2.536666667
