id,wavelandCount,inputsPerMinuteTotal,inputCount,openingsPerKillCount,wavedashCount,airDodgeCount,inputsPerMinuteCount,neutralWinRatioCount,dashDanceCount,openingsPerKillRatio,rollCount,counterHitRatio,spotDodgeCount,damagePerOpeningRatio,killCount,conversionCount,beneficialTradeRatioCount,opponentId,stageId,totalDamage,characterId,inputsPerMinuteRatio
195,1,2.034444444,461,9,7,2,461,7,2,None,2,0.666666667,3,9.92333391,0,9,0,2,3,89.31000519,16,226.5974877
196,0,0.0125,0,0,0,0,0,0,0,None,0,None,0,None,0,0,0,0,8,0,9,0
197,0,1.820555556,589,14,10,1,589,5,21,7,3,0.529411765,0,14.58622088,2,14,0,0,2,204.2070923,9,323.5276167
198,0,2.024722222,620,8,6,1,620,3,8,None,2,0.454545455,1,20.53750229,0,8,0,0,3,164.3000183,9,306.2148443
199,1,1.763611111,491,15,2,1,491,9,20,None,1,0.461538462,0,12.02200114,0,15,0,0,31,180.3300171,9,278.4060482
200,2,1.508611111,424,12,3,1,424,6,9,12,2,0.416666667,0,19.04500071,1,12,1,0,8,228.5400085,9,281.053213
201,2,1.613888889,513,13,11,1,513,7,33,6.5,0,0.5,0,17.84615363,2,13,0,0,32,231.9999971,9,317.8657487
202,3,2.486666667,669,18,10,1,669,9,23,18,1,0.473684211,0,17.16555617,1,18,0,0,28,308.980011,9,269.0348525
203,1,1.785833333,479,12,5,1,479,8,24,12,0,0.444444444,1,16.9399999,1,12,0,0,3,203.2799988,9,268.2221185
204,1,1.304166667,413,6,15,3,413,1,41,3,1,0.833333333,0,11.02666728,2,6,0,0,2,66.16000366,9,316.6773163
205,2,1.786388889,539,10,6,3,539,5,33,5,0,0.625,0,16.02899933,2,10,0,0,31,160.2899933,9,301.7260146
206,0,1.678333333,453,11,2,0,453,7,8,None,0,0.444444444,0,11.19636328,0,11,0,0,32,123.159996,9,269.9106256
207,31,2.609166667,1030,19,27,7,1030,7,25,4.75,7,0.6875,1,21.84210566,4,19,0,9,28,415.0000076,8,394.7620569
208,9,2.283055556,790,12,7,2,790,5,7,12,4,0.583333333,0,20.9141655,1,12,0,20,3,250.969986,19,346.0274973
209,7,2.478888889,941,23,5,3,941,11,20,7.666666667,5,0.5,3,15.72043444,3,23,2,20,8,361.5699921,20,379.605558
210,36,1.469722222,859,0,48,2,859,0,74,None,3,None,0,None,0,0,0,14,32,0,8,584.4641845
211,5,1.591388889,447,13,7,2,447,6,2,13,2,0.75,1,14.00000059,1,13,0,20,28,182.0000076,19,280.8867167
212,31,2.139444444,881,16,8,3,881,11,5,4,6,0.416666667,1,19.67902565,4,16,0,14,8,314.8644104,8,411.7891457
213,35,3.913888889,1389,29,27,6,1389,22,21,7.25,18,0.428571429,3,18.25633766,4,29,0,14,3,529.4337921,8,354.8899929
214,33,4.655277778,2095,25,33,4,2095,17,28,8.333333333,3,0.571428571,7,16.08159912,3,25,0,14,28,402.039978,8,450.0268512
215,31,4.145833333,1602,21,26,5,1602,8,32,7,9,0.52173913,10,18.17974309,3,21,1,9,2,381.7746048,8,386.4120603
216,6,3.126388889,1310,20,20,5,1310,10,85,10,5,0.434782609,8,15.97300014,2,20,0,9,2,319.4600029,2,419.0137717
217,9,4.658055556,1445,29,40,4,1445,9,37,9.666666667,6,0.59375,1,18.01448375,3,29,0,9,31,522.4200287,9,310.2152782
218,9,2.754166667,897,16,18,1,897,6,20,8,0,0.588235294,2,16.13875008,2,16,0,9,8,258.2200012,9,325.688351
219,9,2.269166667,954,10,8,4,954,8,67,10,2,0.4,5,15.08100052,1,10,0,9,31,150.8100052,2,420.4186559
220,5,3.210833333,1049,15,19,3,1049,7,35,15,1,0.571428571,1,19.52333374,1,15,0,9,31,292.8500061,9,326.7064625
221,9,3.9225,1412,19,69,5,1412,9,5,4.75,12,0.588235294,12,24.2215801,4,19,0,9,3,460.210022,14,359.9745061
222,3,3.0425,1274,20,5,0,1274,9,13,6.666666667,7,0.423076923,10,20.33699989,3,20,0,9,28,406.7399979,20,418.7345933
223,2,2.781388889,1145,29,26,1,1145,19,61,14.5,4,0.555555556,10,11.26931026,2,29,0,9,8,326.8099976,2,411.6648357
224,7,3.599444444,1236,27,45,2,1236,17,50,6.75,1,0.434782609,1,14.82592576,4,27,0,9,32,400.2999954,9,343.3863251
225,0,0.291666667,41,0,1,0,41,0,2,0,0,None,0,None,3,0,0,9,31,0,2,140.5714286
226,20,0.86,619,0,20,5,619,0,14,0,1,None,0,None,3,0,0,20,31,0,20,719.7674419
227,0,2.817777778,848,19,13,4,848,9,16,9.5,21,0.5625,0,12.90607879,2,19,0,15,2,245.215497,9,300.9463722
228,0,2.316666667,912,18,22,1,912,9,43,9,0,0.615384615,7,14.29946624,2,18,0,9,3,257.3903923,2,393.6690647
229,0,1.301388889,155,0,8,0,155,0,49,None,0,None,0,None,0,0,0,2,31,0,12,119.1035219
230,5,3.012222222,1594,19,12,5,1594,14,6,9.5,15,0.5,2,16.83210513,2,19,0,20,31,319.8099976,20,529.1774253
231,7,2.863611111,1529,25,15,0,1529,16,11,8.333333333,5,0.529411765,4,16.88679993,3,25,0,20,8,422.1699982,20,533.9412164
232,2,2.563333333,1181,17,20,3,1181,9,56,4.25,2,0.571428571,2,23.49984831,4,17,0,2,28,399.4974213,12,460.7282185
233,9,3.825,2109,29,31,5,2109,20,19,7.25,9,0.636363636,6,19.18551688,4,29,1,0,31,556.3799896,20,551.372549
234,1,3.129166667,909,19,9,6,909,7,22,6.333333333,27,0.55,0,13.34549573,3,19,1,15,31,253.5644188,9,290.4926764
235,11,4.073055556,2120,31,22,4,2120,20,19,7.75,11,0.476190476,4,18.30677402,4,31,1,0,31,567.5099945,20,520.4937598
236,4,3.316666667,1504,22,27,4,1504,14,50,5.5,4,0.6,3,22.06701279,4,22,1,2,31,485.4742813,12,453.4673367
237,16,1.766944444,979,13,17,3,979,10,20,3.25,2,0.428571429,1,31.08384705,4,13,0,25,31,404.0900116,2,554.0638264
238,27,3.994166667,1805,20,23,6,1805,10,47,6.666666667,1,0.555555556,1,20.47949982,3,20,0,19,31,409.5899963,3,451.909034
239,29,3.695277778,1540,17,24,1,1540,12,40,5.666666667,2,0.714285714,0,22.32647122,3,17,0,19,8,379.5500107,3,416.7481019
240,8,3.830555556,1245,27,32,2,1245,14,76,6.75,5,0.619047619,6,17.90761707,4,27,0,9,2,483.505661,9,325.0181291
241,6,2.898611111,978,20,22,2,978,15,48,5,2,0.5,8,16.82249985,4,20,0,9,2,336.4499969,9,337.4029708
242,12,2.583333333,1325,17,20,1,1325,13,10,8.5,2,0.428571429,2,10.39764696,2,17,1,14,31,176.7599983,2,512.9032258
243,6,3.025277778,1475,21,26,1,1475,18,12,7,2,0.5,1,19.20381019,3,21,0,14,3,403.280014,2,487.5585346
244,6,1.936666667,716,12,1,1,716,6,9,6,0,0.5,1,18.70596377,2,12,0,0,31,224.4715652,9,369.707401
245,6,3.466944444,1607,26,26,5,1607,21,10,6.5,3,0.4,1,17.04000128,4,26,1,14,3,443.0400333,2,463.5205512
246,5,2.1425,712,10,1,0,712,2,0,3.333333333,0,0.75,0,22.99799995,3,10,0,0,28,229.9799995,15,332.3220537
247,2,2.303611111,829,20,16,0,829,17,50,5,3,0.333333333,1,22.87499962,4,20,0,0,31,457.4999924,9,359.8697697
248,1,3.144166667,824,17,6,1,824,8,0,5.666666667,7,0.583333333,1,20.1394117,3,17,1,20,2,342.3699989,15,262.0726213
249,0,0.436388889,184,4,6,0,184,2,24,None,0,0.5,3,11.69999981,0,4,0,9,31,46.79999924,2,421.6422661
250,3,2.290277778,581,13,6,0,581,6,0,13,4,0.636363636,0,11.17076932,1,13,0,20,31,145.2200012,15,253.6810188
251,2,2.502222222,690,19,9,5,690,11,40,4.75,0,0.666666667,0,15.40736791,4,19,0,0,23,292.7399902,9,275.7548845
252,9,2.451944444,900,13,5,1,900,7,6,6.5,3,0.545454545,1,18.59461506,2,13,0,9,32,241.7299957,15,367.0556248
253,11,2.565,872,19,7,0,872,8,3,4.75,0,0.611111111,0,20.0642118,4,19,0,9,8,381.2200241,15,339.9610136
254,9,2.1475,719,18,4,2,719,8,0,4.5,0,0.533333333,0,22.56277784,4,18,0,9,8,406.1300011,15,334.8079162
255,7,4.7,1572,32,20,1,1572,24,83,8,1,0.5,2,21.96343827,4,32,0,0,3,702.8300247,9,334.4680851
256,6,2.052777778,719,10,48,2,719,0,1,10,1,0.818181818,4,17.67200012,1,10,0,7,31,176.7200012,7,350.2571042
257,10,2.186388889,866,10,63,2,866,6,1,5,3,0.333333333,6,25.31560516,2,10,0,7,3,253.1560516,7,396.0869013
258,0,1.998888889,667,9,2,1,667,6,1,None,0,0.375,0,12.04444546,0,9,0,0,31,108.4000092,19,333.6853808
259,0,1.582222222,547,10,0,1,547,7,9,3.333333333,1,0.375,0,29.69112549,3,10,0,0,2,296.9112549,12,345.7162921
260,16,1.89,711,14,23,2,711,6,5,3.5,4,0.666666667,5,24.22142846,4,14,0,2,31,339.0999985,7,376.1904762
261,21,3.186111111,1322,23,110,3,1322,12,11,5.75,1,0.526315789,11,18.04252326,4,23,1,2,28,414.978035,7,414.9258936
262,22,3.04,1077,22,35,3,1077,10,6,5.5,2,0.705882353,4,21.95727296,4,22,0,2,31,483.0600052,7,354.2763158
263,21,2.918055556,1161,21,83,1,1161,14,11,5.25,14,0.555555556,6,23.37112063,4,21,1,2,31,490.7935333,7,397.8676821
264,0,0.043611111,24,0,2,0,24,0,1,None,0,None,0,None,0,0,0,2,31,0,2,550.3184713
265,12,3.466944444,1379,23,20,4,1379,16,56,5.75,4,0.357142857,4,21.94478242,4,23,0,2,31,504.7299957,2,397.75659
266,5,3.864166667,1452,32,55,4,1452,20,62,8,4,0.461538462,19,17.28737235,4,32,0,9,32,553.1959152,8,375.7601898
267,12,3.291388889,1425,22,33,5,1425,12,68,11,12,0.5,4,16.82727346,2,22,0,0,8,370.200016,2,432.9479281
268,8,3.491388889,1565,29,26,6,1565,22,73,14.5,10,0.466666667,4,14.78344884,2,29,0,0,2,428.7200165,2,448.2456838
269,9,2.766666667,1315,26,13,7,1315,15,8,6.5,3,0.5,5,21.42846093,4,26,0,0,8,557.1399841,20,475.3012048
270,5,2.378333333,1100,24,16,3,1100,16,9,6,3,0.533333333,3,19.59958363,4,24,0,0,31,470.390007,20,462.5087596
271,14,2.026111111,930,15,11,3,930,12,38,3.75,4,0.272727273,0,23.55200094,4,15,0,20,31,353.280014,0,459.0074033
272,10,2.848888889,1175,17,16,2,1175,10,36,5.666666667,1,0.4375,1,20.27176352,3,17,0,19,31,344.6199799,0,412.4414977
273,10,3.059444444,1271,19,14,4,1271,12,49,4.75,7,0.5,0,22.87421056,4,19,0,19,28,434.6100006,0,415.434901
274,7,0.640555556,256,0,6,2,256,0,10,0,1,None,2,None,1,0,0,0,31,0,6,399.6530789
275,10,2.460277778,891,18,24,5,891,6,24,6,0,0.588235294,6,21.59696155,3,18,1,0,31,388.7453079,2,362.1542283
276,4,3.253611111,1037,22,5,2,1037,15,11,7.333333333,5,0.388888889,6,21.12571057,3,22,0,0,3,464.7656326,6,318.7227866
277,4,1.766944444,627,12,16,1,627,8,17,4,0,0.307692308,2,25.76499939,3,12,0,0,31,309.1799927,2,354.8498664
278,5,3.9575,1212,28,8,3,1212,14,8,9.333333333,5,0.52173913,20,19.42846189,3,28,2,0,31,543.996933,6,306.2539482
279,0,1.243611111,392,8,13,2,392,5,4,2,1,0.428571429,1,22.31875038,4,8,0,0,31,178.5500031,9,315.2110788
280,4,0.599444444,252,4,3,1,252,3,1,4,0,0,3,33.23249817,1,4,1,19,31,132.9299927,20,420.3892493
281,3,2.391666667,610,12,24,3,610,5,7,3,0,0.375,2,30.25583331,4,12,1,0,31,363.0699997,9,255.0522648
282,2,3.177777778,848,18,21,2,848,11,8,4.5,1,0.388888889,1,26.10442183,4,18,0,0,31,469.8795929,9,266.8531469
283,1,0.611388889,217,5,1,0,217,5,1,5,0,0,0,29.30045471,1,5,0,19,31,146.5022736,12,354.9295775
284,1,1.434722222,651,7,5,1,651,2,3,7,1,0.714285714,0,30.80037362,1,7,0,19,3,215.6026154,12,453.7463698
285,0,0.013888889,0,0,0,0,0,0,0,None,0,None,0,None,0,0,0,19,32,0,20,0
286,13,2.902777778,1246,18,5,2,1246,13,10,4.5,2,0.3125,7,28.33611086,4,18,0,19,31,510.0499954,20,429.2440191
287,11,3.188611111,1335,26,5,4,1335,17,23,6.5,1,0.368421053,2,16.50192261,4,26,2,12,31,429.0499878,20,418.6775852
288,12,2.890833333,1143,22,12,2,1143,12,21,11,1,0.5,3,16.62954504,2,22,0,12,31,365.8499908,20,395.3877198
289,7,1.921388889,761,12,13,0,761,6,22,3,0,0.5,1,24.07999992,4,12,0,9,8,288.9599991,2,396.0676594
290,1,1.549166667,633,9,11,0,633,6,28,2.25,0,0.3,0,35.19666651,4,9,0,9,2,316.7699986,2,408.6067778
291,5,1.683055556,660,12,12,0,660,7,33,3,0,0.454545455,3,21.99833314,4,12,0,9,2,263.9799976,2,392.1439181
292,1,0.250277778,121,1,2,0,121,1,4,1,1,None,0,80.24000549,1,1,0,9,31,80.24000549,2,483.4628191
293,0,1.366111111,574,6,7,0,574,3,29,1.5,0,0.428571429,1,45.8137366,4,6,0,9,32,274.8824196,2,420.1708011
294,5,1.259166667,505,8,9,1,505,5,27,2,0,0.75,1,37.24750066,4,8,0,9,8,297.9800053,2,401.0589014
295,1,2.147222222,828,16,15,0,828,10,59,4,1,0.357142857,1,15.79000044,4,16,0,9,3,252.640007,2,385.614489
296,2,2.943333333,921,14,11,2,921,7,51,3.5,2,0.6,1,30.69509343,4,14,0,9,28,429.731308,9,312.9105323
297,0,0.766944444,251,6,3,1,251,5,20,None,0,0,0,16.81166712,0,6,0,9,31,100.8700027,9,327.2727273
298,4,3.536666667,1149,21,18,0,1149,10,91,7,12,0.578947368,1,16.46904791,3,21,0,9,28,345.8500061,9,324.8821866
299,3,2.728055556,836,16,10,2,836,9,57,5.333333333,3,0.466666667,1,21.17875004,3,16,0,9,2,338.8600006,9,306.4453722
300,3,4.276666667,1289,31,18,2,1289,16,116,10.33333333,7,0.482758621,2,16.03516093,3,31,0,9,32,497.0899887,9,301.4029618
301,2,1.490833333,453,14,3,1,453,9,32,7,0,0.714285714,0,13.0657147,2,14,0,9,8,182.9200058,9,303.8569033
302,3,2.303611111,716,13,11,3,716,8,33,3.25,2,0.714285714,2,29.26461557,4,13,0,9,8,380.4400024,9,310.8163511
303,2,4.151111111,1103,26,16,2,1103,12,59,8.666666667,2,0.518518519,2,18.91307713,3,26,0,9,3,491.7400055,9,265.7119914
304,3,2.528888889,758,13,9,0,758,7,51,3.25,2,0.545454545,1,28.56076813,4,13,0,9,32,371.2899857,9,299.7363796
305,3,3.383888889,1004,21,5,2,1004,12,54,5.25,3,0.380952381,0,20.36999948,4,21,1,9,2,427.769989,9,296.7000493
306,3,3.995833333,1239,24,21,5,1239,15,87,6,5,0.428571429,3,21.20708338,4,24,0,9,31,508.9700012,9,310.0729927
307,2,3.294166667,1012,25,15,1,1012,17,78,6.25,0,0.363636364,0,18.64040039,4,25,0,9,3,466.0100098,9,307.2097141
308,2,2.535833333,720,17,13,0,720,10,47,5.666666667,2,0.545454545,1,23.91529397,3,17,1,9,28,406.5599976,9,283.9303319
309,1,3.080555556,1366,19,12,1,1366,10,25,6.333333333,1,0.409090909,1,16.20157864,3,19,0,14,3,307.8299942,20,443.4265104
310,0,2.6175,1289,18,16,1,1289,10,12,6,2,0.5,2,24.69055684,3,18,0,14,32,444.4300232,20,492.4546323
311,7,2.060277778,935,15,25,3,935,9,15,3.75,2,0.545454545,2,25.63399963,4,15,0,9,8,384.5099945,2,453.8223001
312,1,3.052222222,916,16,19,2,916,8,64,4,4,0.571428571,1,28.31187451,4,16,0,9,3,452.9899921,9,300.10921
313,8,2.784722222,938,16,55,1,938,13,23,4,9,0.25,4,30.42312336,4,16,1,14,31,486.7699738,14,336.8379052
314,5,2.351111111,865,15,56,3,865,7,16,3.75,7,0.533333333,1,21.99757385,4,15,0,14,2,329.9636078,14,367.9111531
315,1,0.899722222,169,6,10,2,169,6,1,3,0,0,0,19.04167239,2,6,0,0,28,114.2500343,14,187.8357518
316,1,0.743055556,168,2,10,0,168,2,1,1,1,0,1,104.5049973,2,2,0,2,32,209.0099945,14,226.0934579
317,5,3.193611111,1105,19,68,4,1105,10,13,9.5,11,0.5,6,16.68105276,2,19,1,19,2,316.9400024,14,346.0033052
318,8,4.322777778,1521,24,123,5,1521,15,27,8,9,0.636363636,7,19.80341784,3,24,1,19,3,475.2820282,14,351.8570878
319,2,1.617777778,625,7,2,1,625,0,4,3.5,0,0.777777778,6,15.22428458,2,7,0,20,8,106.5699921,0,386.3324176
320,2,1.818611111,801,10,3,3,801,4,6,2.5,0,0.6,3,21.46199999,4,10,0,0,8,214.6199999,0,440.4460058
321,1,1.690555556,680,10,4,1,680,5,7,10,0,0.555555556,2,15.775,1,10,0,22,8,157.75,0,402.2346369
322,4,2.574722222,934,15,3,3,934,10,16,15,4,0.272727273,4,18.01199951,1,15,0,22,31,270.1799927,0,362.757579
323,12,3.283333333,880,13,13,7,880,8,15,3.25,7,0.454545455,0,25.17538511,4,13,0,20,8,327.2800064,19,268.0203046
324,0,3.737222222,1298,22,12,2,1298,7,21,7.333333333,15,0.6,3,18.04972909,3,22,0,20,2,397.0940399,12,347.3167831
325,1,2.979444444,1191,17,22,4,1191,6,22,5.666666667,7,0.47826087,4,17.39941159,3,17,0,15,31,295.7899971,0,399.7389521
326,4,3.738333333,1339,22,6,3,1339,10,20,5.5,7,0.6,1,21.94671076,4,22,0,20,28,482.8276367,12,358.1810076
327,27,3.573333333,1121,23,15,3,1121,16,22,5.75,3,0.4,1,18.86521779,4,23,1,20,31,433.9000092,19,313.7126866
328,8,3.054166667,1200,22,10,4,1200,13,21,5.5,10,0.428571429,1,22.46937249,4,22,0,20,31,494.3261948,12,392.9058663
329,6,4.466944444,2111,27,131,4,2111,20,46,13.5,16,0.538461538,2,11.01605225,2,27,0,12,31,297.4334106,14,472.5825508
330,9,2.888888889,1183,17,33,0,1183,9,39,5.666666667,2,0.533333333,0,26.00297142,3,17,0,19,28,442.0505142,2,409.5
331,12,5.744166667,2372,29,154,1,2372,21,59,7.25,25,0.615384615,3,20.21344441,4,29,0,12,3,586.189888,14,412.9406644
332,11,4.765833333,1986,26,110,5,1986,19,33,6.5,11,0.5,1,24.40345735,4,26,0,12,28,634.4898911,14,416.7162091
333,6,1.786111111,703,12,24,0,703,8,33,6,0,0.5,1,20.4333334,2,12,0,19,2,245.2000008,2,393.592535
334,3,2.577777778,1108,18,33,1,1108,13,51,4.5,0,0.454545455,3,23.79863697,4,18,0,19,8,428.3754654,2,429.8275862
335,2,0.570277778,325,1,17,4,325,1,13,None,0,None,0,5,0,1,0,9,31,5,2,569.8977107
336,14,2.303888889,892,15,24,2,892,10,28,3.75,2,0.416666667,6,23.35270157,4,15,0,9,31,350.2905235,2,387.1714492
337,8,2.328333333,780,12,39,3,780,7,5,3,1,0.555555556,8,27.97249858,4,12,0,9,31,335.6699829,16,335.0035791
338,5,3.499444444,1308,26,24,0,1308,11,63,13,4,0.545454545,3,13.97924042,2,26,0,12,32,363.4602509,2,373.7736149
339,28,3.688611111,1585,26,36,6,1585,22,51,6.5,2,0.166666667,15,18.03499985,4,26,1,9,31,468.909996,2,429.7010317
340,0,0.409722222,207,3,5,0,207,2,5,None,0,0,0,37.1200002,0,3,0,2,32,111.3600006,20,505.220339
341,10,2.015555556,863,16,21,4,863,10,37,5.333333333,3,0.545454545,2,14.20750022,3,16,0,12,8,227.3200035,2,428.1697905
342,0,3.1875,1036,19,57,4,1036,8,2,4.75,3,0.625,2,23.08421045,4,19,1,19,32,438.5999985,16,325.0196078
343,2,2.676666667,775,18,24,4,775,14,18,4.5,5,0.444444444,2,21.27222082,4,18,0,9,8,382.8999748,14,289.5392279
344,11,3.996666667,1088,21,36,4,1088,16,27,10.5,6,0.333333333,5,15.03251593,2,21,0,9,31,315.6828346,14,272.2268557
345,10,2.464166667,1028,19,17,4,1028,13,33,4.75,6,0.545454545,3,25.14842144,4,19,0,2,28,477.8200073,20,417.1795739
346,15,0.723611111,356,1,7,4,356,1,43,0.25,1,None,0,3,4,1,0,19,31,3,20,491.9769674
347,13,2.064444444,816,14,9,3,816,10,27,3.5,2,0.5,1,30.72214454,4,14,0,2,8,430.1100235,20,395.2637244
348,7,3.673888889,1306,19,17,1,1306,9,31,6.333333333,10,0.642857143,3,27.39315796,3,19,1,19,28,520.4700012,20,355.4816271
349,6,3.4475,964,19,35,4,964,13,21,4.75,8,0.6,5,21.10736927,4,19,0,9,8,401.0400162,14,279.6229152
350,13,3.680277778,898,21,33,3,898,10,26,7,7,0.5,3,20.5890423,3,21,0,9,3,432.3698883,14,244.003321
351,1,3.510277778,1413,29,13,2,1413,16,27,7.25,5,0.545454545,2,20.0158623,4,29,0,19,3,580.4600067,20,402.5322466
352,8,2.610555556,1203,23,13,3,1203,15,39,7.666666667,2,0.421052632,5,17.67130396,3,23,0,0,8,406.439991,20,460.8214514
353,14,4.277777778,1826,26,18,4,1826,13,111,6.5,7,0.5,1,15.96230786,4,26,1,9,32,415.0200043,0,426.8571429
354,7,2.059444444,857,11,18,4,857,9,74,5.5,3,0.4,1,21.2672733,2,11,0,9,31,233.9400063,0,416.1316428
355,3,3.354166667,1329,24,14,2,1329,14,14,6,2,0.5625,3,21.96755536,4,24,0,0,2,527.2213287,15,396.2236025
356,12,2.344722222,988,12,6,3,988,9,65,3,4,0.375,1,27.76666737,4,12,0,9,3,333.2000084,0,421.3718754
357,4,2.775833333,1226,19,18,3,1226,6,36,9.5,3,0.481481481,3,22.04894779,2,19,0,0,28,418.9300079,20,441.6691684
358,8,3.361111111,1532,25,14,0,1532,17,31,6.25,4,0.363636364,3,18.93999969,4,25,0,9,31,473.4999924,20,455.8016529
359,9,3.97,1541,27,17,3,1541,20,25,9,5,0.304347826,5,18.69382957,3,27,0,19,31,504.7333984,20,388.1612091
360,4,2.921944444,1192,26,23,2,1192,11,24,6.5,2,0.681818182,0,13.60192255,4,26,0,20,32,353.6499863,15,407.9475235
361,0,0.691666667,275,5,2,0,275,2,16,5,0,0.6,0,27.29599915,1,5,0,20,3,136.4799957,20,397.5903614
362,9,2.602222222,1110,18,20,2,1110,10,20,6,5,0.444444444,1,20.80488989,3,18,0,20,8,374.488018,20,426.558497
363,4,2.127777778,688,15,17,4,688,6,15,15,4,0.6,0,21.66286723,1,15,0,12,2,324.9430084,9,323.3420366
364,14,3.868888889,1627,28,12,0,1627,22,30,7,3,0.384615385,6,16.298572,4,28,0,14,31,456.3600159,9,420.5341758
365,21,4.9225,1779,33,25,5,1779,21,16,8.25,2,0.5,10,19.27484778,4,33,1,14,28,636.0699768,9,361.4017268
366,14,1.130555556,591,0,25,2,591,0,45,None,0,None,0,None,0,0,0,9,2,0,0,522.7518428
367,0,2.847222222,1295,21,12,6,1295,8,32,7,4,0.846153846,0,15.4052382,3,21,1,20,8,323.5100021,15,454.8292683
368,1,2.157222222,784,12,14,2,784,8,24,12,10,0.428571429,0,14.174167,1,12,0,9,32,170.090004,0,363.4303374
369,20,3.319166667,1180,21,16,8,1180,13,16,10.5,2,0.421052632,2,17.43190511,2,21,0,9,31,366.0700073,19,355.5109214
370,3,2.335555556,684,10,4,0,684,8,47,10,2,0.2,3,16.675,1,10,0,2,8,166.75,2,292.8639391
371,7,3.8225,1605,22,19,1,1605,12,64,7.333333333,13,0.473684211,0,17.82181809,3,22,1,9,3,392.079998,0,419.882276
372,19,3.911388889,1278,28,28,5,1278,15,17,9.333333333,1,0.5,4,15.46892902,3,28,1,9,2,433.1300125,19,326.7381578
373,1,2.914166667,858,17,6,0,858,6,61,8.5,2,0.523809524,0,13.84882355,2,17,0,2,2,235.4300003,2,294.4237918
374,25,3.188333333,1067,20,24,8,1067,14,16,10,2,0.333333333,0,15.38699989,2,20,0,2,31,307.7399979,19,334.6576059
375,5,2.216111111,594,11,44,1,594,7,7,2.75,5,0.8,1,47.00180747,4,11,0,2,28,517.0198822,14,268.037102
376,44,4.836944444,1665,26,39,5,1665,17,30,8.666666667,5,0.45,3,17.47307777,3,26,0,2,31,454.3000221,19,344.2255786
377,9,3.151388889,897,18,73,3,897,13,5,4.5,9,0.454545455,2,18.10513751,4,18,0,2,8,325.8924751,14,284.6364037
378,2,0.648333333,133,5,4,0,133,4,1,None,0,0.2,0,27.75,0,5,0,18,3,138.75,9,205.1413882
379,7,4.091388889,884,25,30,2,884,14,35,6.25,3,0.55,1,20.1080014,4,25,0,19,31,502.7000351,9,216.0635481
380,9,3.739722222,1414,27,41,3,1414,18,88,6.75,3,0.538461538,3,18.86814852,4,27,0,7,28,509.4400101,13,378.1029488
381,0,0.378055556,168,5,4,0,168,3,2,5,0,0.666666667,0,19.32000008,1,5,0,0,32,96.60000038,15,444.379133
382,4,2.679722222,1080,18,37,5,1080,10,37,9,5,0.444444444,1,17.77333366,2,18,0,9,28,319.9200058,19,403.0268477
383,8,4.102777778,1570,25,56,0,1570,14,72,6.25,6,0.411764706,4,17.38040009,4,25,1,7,3,434.5100021,13,382.6675694
384,10,3.458333333,1317,25,45,1,1317,16,41,8.333333333,4,0.391304348,2,17.36554535,3,25,0,9,31,434.1386337,19,380.8192771
385,1,1.153055556,418,5,4,1,418,2,3,5,0,0.5,0,18.16600037,1,5,0,19,8,90.83000183,9,362.5150566
386,10,2.008888889,827,11,7,0,827,6,20,11,1,0.625,2,14.22999989,1,11,0,19,31,156.5299988,9,411.670354
387,3,0.244722222,116,1,2,0,116,1,11,None,0,0,0,26.18999863,0,1,0,2,2,26.18999863,2,474.0068104
388,7,4.446666667,1763,21,23,6,1763,13,18,5.25,7,0.333333333,2,28.56797718,4,21,0,19,28,599.9275208,12,396.4767616
389,6,2.093888889,731,13,7,1,731,8,7,3.25,2,0.5,1,38.21451627,4,13,1,2,3,496.7887115,12,349.1111701
390,0,1.906666667,735,11,0,1,735,6,18,5.5,4,0.333333333,3,13.46677087,2,11,0,19,28,148.1344795,2,385.4895105
391,4,3.836111111,1318,23,26,0,1318,12,47,7.666666667,4,0.476190476,5,18.98815255,3,23,0,7,32,436.7275085,13,343.577118
392,0,1.327222222,484,6,0,1,484,4,12,None,1,0.285714286,1,14.4399999,0,6,0,19,31,86.63999939,2,364.6714106
393,5,3.186388889,1156,24,7,0,1156,9,4,8,2,0.518518519,0,20.27833366,3,24,0,21,31,486.6800079,20,362.7931305
394,1,3.029166667,914,17,29,4,914,8,4,8.5,4,0.5625,8,20.12257026,2,17,0,25,31,342.0836945,16,301.7331499
395,2,3.055555556,1058,18,42,5,1058,11,10,4.5,2,0.636363636,6,24.20277744,4,18,0,25,2,435.6499939,16,346.2545455
396,7,3.396388889,1319,22,6,3,1319,9,10,7.333333333,2,0.48,1,20.59499983,3,22,1,21,31,453.0899963,20,388.3536436
397,2,0.738055556,284,6,0,0,284,2,3,None,0,0.666666667,2,11.92666753,0,6,0,25,31,71.56000519,9,384.7948814
398,4,4.409444444,1623,31,63,9,1623,17,1,7.75,5,0.722222222,16,16.76483893,4,31,1,25,8,519.7100067,16,368.0735794
399,12,2.657777778,1006,11,20,2,1006,7,5,5.5,4,0.444444444,1,21.45272723,2,11,0,9,31,235.9799995,25,378.5117057
400,3,0.625277778,158,1,4,0,158,1,2,None,0,None,0,4,0,1,0,2,31,4,14,252.6876944
401,4,3.374166667,1177,19,32,5,1177,8,14,6.333333333,3,0.392857143,1,22.17579008,3,19,0,25,31,421.3400116,9,348.8268708
